GRD,Grenada,GRD006,Grenada Sports,grenadasports.gd,Digital-Native,Private/Independent,Sports Focus,Generally Reliable,"Sports Fans, Youth",en,2010s,2024-10-15,Caribbean Media Analysis,"Sports news website, avoids politics",Sports Focus,"Sports, Youth",Apolitical,Neutral,Specialized,,
GRD,Grenada,GRD007,Wee FM Radio,(Broadcast only),Radio-Legacy,Private/Commercial,Entertainment Focus,Mixed,"Youth, Entertainment",en,1990s,2024-10-15,Caribbean Media Analysis,"Private radio, music/entertainment focus",Commercial,"Youth, Entertainment",Apolitical,Neutral,Entertainment Focus,,
GRD,Grenada,GRD008,Grenadian Voice,(Historically print),Newspaper-Legacy,Private/Independent,Historically Opposition,N/A,Historical,en,1980s-2000s,2024-10-15,Caribbean Media Analysis,"Historic opposition newspaper, ceased",Historical,Historical,Historical,Historical,(Defunct),,
GRD,Grenada,GRD009,Caribbean360 Grenada,caribbean360.com/grenada,Regional Digital,Regional/Private,Regional Coverage,Generally Reliable,"Regional, Diaspora",en,2000s,2024-10-15,Caribbean Media Analysis,Regional news site covering Grenada,Regional Focus,"Caribbean, Diaspora",Neutral,Pro-Caribbean,Regional Digital,,
GRD,Grenada,GRD010,Grenada Tourism Authority Media,puregrenada.com/media,Tourism Media,Government-Affiliated,Tourism Promotion,Factual (Tourism),Tourism Industry,en,N/A,2024-10-15,Caribbean Media Analysis,Tourism promotion media,Tourism Focus,"Tourism, Promotion",Apolitical,Pro-Tourism,Promotional,,
GUYANA (GUY)_ 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
GUY,Guyana,GUY001,Stabroek News,stabroeknews.com,Newspaper-Legacy,Private/Independent,Politically Neutral/Variable,High,"National, Elite",en,1986,2024-10-15,Caribbean Media Analysis,"Leading newspaper, generally balanced, high quality",Pro-Business,"Guyanese, Professional","Investigative, Balanced",Neutral,Broadsheet,,
GUY,Guyana,GUY002,Guyana Chronicle,guyanachronicle.com,Newspaper-Legacy,State-Owned,Pro-Government/Pro-PPP,Low,"Government, PPP Supporters",en,1881,2024-10-15,Caribbean Media Analysis,"State newspaper, government mouthpiece",State-Controlled,"Pro-Government, PPP-aligned",Pro-Government (PPP),Pro-India,State Propaganda,,
GUY,Guyana,GUY003,Kaieteur News,kaieteurnewsonline.com,Newspaper-Legacy (Digital),Private/Independent,Opposition/Critical,Mixed,National Mass Audience,en,1997,2024-10-15,Caribbean Media Analysis,"Popular tabloid-style paper, often critical of government",Populist,"Guyanese, Mass Audience","Anti-Corruption, Critical",Variable,Tabloid,,
GUY,Guyana,GUY004,Demerara Waves,demerarawaves.com,Digital-Native,Private/Independent,Balanced/Professional,Generally Reliable,"National, Digital",en,2010,2024-10-15,Caribbean Media Analysis,"Online news, professional standards",Pro-Business,"Guyanese, Professional",Balanced,Neutral,Digital-First,,
GUY,Guyana,GUY005,NCN (National Communications Network),ncn.gy,State Broadcaster,State-Owned,Pro-Government/Pro-PPP,Low,National Mass Audience,en,1957,2024-10-15,Caribbean Media Analysis,"Public broadcaster, government mouthpiece",State-Controlled,"Guyanese, Official",Pro-Government,Pro-Government line,State Media,,
GUY,Guyana,GUY006,Guyana Times,guyanatimesgy.com,Newspaper-Legacy,Private/Pro-Government,Pro-Government/Pro-PPP,Mixed,"PPP Supporters, Indo-Guyanese",en,2008,2024-10-15,Caribbean Media Analysis,"Pro-government newspaper, PPP-aligned",Pro-Business,"Indo-Guyanese, Pro-PPP",Pro-Government (PPP),Pro-India,Partisan,,
GUY,Guyana,GUY007,News Source Guyana,newssourcegy.com,Digital-Native,Private/Independent,Balanced/Variable,Generally Reliable,"National, Digital",en,2014,2024-10-15,Caribbean Media Analysis,"Online news portal, generally balanced",Pro-Business,"Guyanese, Mainstream",Balanced,Neutral,Digital-First,,
GUY,Guyana,GUY008,Capitol News (TV),(TV broadcast),TV-Legacy,Private/Independent,Opposition-Leaning,Mixed,"Opposition, Urban",en,1990s,2024-10-15,Caribbean Media Analysis,"Private TV, often opposition-friendly",Reformist,"Urban, Opposition",Critical of Government,Neutral,TV News,,
GUY,Guyana,GUY009,Village Voice News,villagevoicenews.com,Digital-Native,Private/Independent,Community Focus,Mixed,"Community, Local",en,2010s,2024-10-15,Caribbean Media Analysis,Community-focused online news,Community-Based,"Local, Community",Local Issues,Local Focus,Community Media,,
GUY,Guyana,GUY010,OilNow,oilnow.gy,Digital-Native (Specialized),Private/Independent,Oil & Gas Focus,Generally Reliable,"Business, Energy Sector",en,2017,2024-10-15,Caribbean Media Analysis,Specialized oil/gas news site,"Pro-Business, Energy Focus","Elite, Professional",Economic Focus,Pro-Investment,Specialized,,
JAMAICA (JAM)- 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
JAM,Jamaica,JAM001,Jamaica Gleaner,jamaica-gleaner.com,Newspaper-Legacy,Publicly Listed Company,Politically Neutral/Variable,High,"National, Elite",en,1834,2024-10-15,Reuters Institute 2023,"Oldest newspaper, generally balanced, high quality",Pro-Business,"Jamaican, Elite","Investigative, Balanced",Pro-Western,Broadsheet,,
JAM,Jamaica,JAM002,Jamaica Observer,jamaicaobserver.com,Newspaper-Legacy,Private/Independent,Centre-Right,Generally Reliable,"National, Business",en,1993,2024-10-15,Caribbean Media Analysis,"Major daily, business-friendly, centre-right",Pro-Business,"Jamaican, Business",Pro-Business Focus,Pro-US,Broadsheet,,
JAM,Jamaica,JAM003,RJR News,rjrnewsonline.com,Radio/TV-Legacy (Digital),Corporate (RJR Communications),Politically Neutral/Variable,Generally Reliable,National Mass Audience,en,1950,2024-10-15,Caribbean Media Analysis,"Leading broadcaster, generally balanced",Pro-Business,"Jamaican, Mainstream",Balanced,Neutral,Mainstream,,
JAM,Jamaica,JAM004,Television Jamaica (TVJ),televisionjamaica.com,TV-Legacy,Corporate (Jamaica Broadcasting Corp),Politically Neutral/Variable,Generally Reliable,National Mass Audience,en,1963,2024-10-15,Caribbean Media Analysis,"Leading TV station, generally balanced",Pro-Business,"Jamaican, Mainstream",Balanced,Neutral,Mainstream,,
JAM,Jamaica,JAM005,CVM TV,cvmtv.com,TV-Legacy,Private/Independent,Balanced/Variable,Generally Reliable,National Mass Audience,en,1986,2024-10-15,Caribbean Media Analysis,"Private TV, generally balanced coverage",Pro-Business,"Jamaican, Mainstream",Balanced,Neutral,Mainstream,,
JAM,Jamaica,JAM006,Nationwide News Network,nationwidejamaica.com,Radio-Legacy,Private/Independent,Talk Radio/Investigative,Generally Reliable,"National, Talk Radio",en,1995,2024-10-15,Caribbean Media Analysis,"Talk radio, known for investigative reporting",Investigative,"Jamaican, Talk Radio",Anti-Corruption,Neutral,Talk Radio,,
JAM,Jamaica,JAM007,The Star,thestar.com.jm,Newspaper-Legacy (Tabloid),Same as Gleaner,Tabloid/Sensationalist,Mixed,"Mass Audience, Urban Poor",en,1951,2024-10-15,Caribbean Media Analysis,"Tabloid newspaper, sensationalist focus",Sensationalist,"Jamaican, Urban Poor",Sensationalist,Neutral,Tabloid,,
JAM,Jamaica,JAM008,Jamaica Information Service,jis.gov.jm,Government Media,State-Owned,Official Government,Factual (Official),"Government, Public",en,1955,2024-10-15,Caribbean Media Analysis,Official government information,State-Controlled,Official,Pro-Government,Official Line,Official Bulletin,,
JAM,Jamaica,JAM009,Loop Jamaica,loopjamaica.com,Digital-Native,Private/Regional,Youth/Digital Focus,Generally Reliable,"Youth, Digital",en,2013,2024-10-15,Caribbean Media Analysis,"Part of Loop Caribbean network, youth-focused",Youth-Focused,"Digital, Youth",Neutral,Pro-Caribbean,Digital-First,,
JAM,Jamaica,JAM010,Jamaica Beacon (regional),(Local/regional),Local Newspaper,Private/Local,Local Focus,Mixed,"Regional, Local",en,Various,2024-10-15,Caribbean Media Analysis,Local newspapers in parishes,Local Focus,"Local, Community",Local Issues,Local Focus,Local Newspaper,,
SAINT LUCIA (LCA)- 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
LCA,Saint Lucia,LCA001,St. Lucia Times,stluciatimes.com,Digital-Native,Private/Independent,Opposition-Leaning,Generally Reliable,"National, Digital",en,2010,2024-10-15,Caribbean Media Analysis,"Leading online news, often critical of government",Reformist,"Saint Lucian, Digital","Anti-Corruption, Investigative",Neutral,Digital-First,,
LCA,Saint Lucia,LCA002,The Voice,thevoiceslu.com,Newspaper-Legacy (Weekly),Private/Independent,Opposition/Critical,Generally Reliable,"National, Urban",en,1885,2024-10-15,Caribbean Media Analysis,"Oldest newspaper, often critical of government",Reformist,"Saint Lucian, Critical",Anti-Corruption,Neutral,Critical,,
LCA,Saint Lucia,LCA003,GIS (Government Information Service),govt.lc/news,Government Media,State-Owned,Official Government,Factual (Official),"Government, Public",en,N/A,2024-10-15,Caribbean Media Analysis,Official government information,State-Controlled,Official,Pro-Government,Official Line,Official Bulletin,,
LCA,Saint Lucia,LCA004,HTS News,htsstlucia.org,TV-Legacy,Private/Independent,Balanced/Professional,Generally Reliable,National Mass Audience,en,1984,2024-10-15,Caribbean Media Analysis,"Private TV, generally balanced coverage",Pro-Business,"Saint Lucian, Professional",Balanced,Neutral,Professional,,
LCA,Saint Lucia,LCA005,NTN (National Television Network),ntn.lc,State Broadcaster,State-Owned,Pro-Government,Mixed,National Mass Audience,en,1990s,2024-10-15,Caribbean Media Analysis,"Public broadcaster, government-influenced",State-Controlled,"Saint Lucian, Official",Pro-Government,Pro-Government line,State Media,,
LCA,Saint Lucia,LCA006,DBS Radio,(Broadcast only),Radio-Legacy,State-Owned,Pro-Government,Mixed,National Mass Audience,en,1967,2024-10-15,Caribbean Media Analysis,"State radio, government mouthpiece",State-Controlled,"Saint Lucian, Official",Pro-Government,Pro-Government line,State Propaganda,,
LCA,Saint Lucia,LCA007,Choice News,(Online/social media),Digital-Native,Private/Independent,Opposition/UWP-aligned,Mixed,"Opposition, Youth",en,2010s,2024-10-15,Caribbean Media Analysis,Online news aligned with opposition UWP,Reformist,"Opposition-Focused, Youth",Pro-Opposition (UWP),Neutral,Partisan,,
LCA,Saint Lucia,LCA008,The STAR,thestarlucian.com,Newspaper-Legacy (Weekly),Private/Independent,Balanced/Variable,Generally Reliable,"National, Mainstream",en,1986,2024-10-15,Caribbean Media Analysis,"Weekly newspaper, generally balanced",Pro-Business,"Saint Lucian, Mainstream",Balanced,Neutral,Mainstream,,
LCA,Saint Lucia,LCA009,Radio Caribbean International,rci.lc,Radio-Legacy,Private/Commercial,Entertainment/News Mix,Mixed,"Youth, Urban",en,1969,2024-10-15,Caribbean Media Analysis,"Private radio, music and news",Commercial,"Youth, Entertainment",Apolitical,Neutral,Entertainment Focus,,
LCA,Saint Lucia,LCA010,Loop Saint Lucia,loopslu.com,Digital-Native,Private/Regional,Youth/Digital Focus,Generally Reliable,"Youth, Digital",en,2013,2024-10-15,Caribbean Media Analysis,"Part of Loop Caribbean network, youth-focused",Youth-Focused,"Digital, Youth",Neutral,Pro-Caribbean,Digital-First,,
ST KITTS AND NEVIS (KNA) -10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
KNA,St. Kitts and Nevis,KNA001,SKN News,sknvibes.com,Digital-Native,Private/Independent,Balanced/Professional,Generally Reliable,"National, Digital",en,2002,2024-10-15,Caribbean Media Analysis,"Leading online news portal, generally balanced",Pro-Business,"Kittitian/Nevisian, Professional",Balanced,Neutral,Digital-First,,
KNA,St. Kitts and Nevis,KNA002,The St. Kitts-Nevis Observer,thestkittsnevisobserver.com,Newspaper-Legacy (Weekly),Private/Independent,Opposition/Critical,Generally Reliable,"National, Urban",en,1994,2024-10-15,Caribbean Media Analysis,"Weekly newspaper, often critical of government",Reformist,"Kittitian/Nevisian, Critical",Anti-Corruption,Neutral,Critical,,
KNA,St. Kitts and Nevis,KNA003,ZIZ Broadcasting,zizonline.com,State Broadcaster,State-Owned,Pro-Government,Mixed,National Mass Audience,en,1961,2024-10-15,Caribbean Media Analysis,"Public broadcaster, government mouthpiece",State-Controlled,"Official, Pro-Government",Pro-Government,Pro-Government line,State Propaganda,,
KNA,St. Kitts and Nevis,KNA004,WINN FM,winnfm.com,Radio-Legacy,Private/Independent,Balanced/Talk Radio,Generally Reliable,"National, Talk Radio",en,1999,2024-10-15,Caribbean Media Analysis,"Private talk radio, generally balanced",Pro-Business,"Kittitian/Nevisian, Talk Radio",Balanced,Neutral,Talk Radio,,
KNA,St. Kitts and Nevis,KNA005,Freedom FM,freedomfmskn.com,Radio-Legacy,Private/Commercial,Pro-Government,Mixed,Pro-Government Listeners,en,1990s,2024-10-15,Caribbean Media Analysis,"Private radio, government-friendly",Pro-Business,Pro-Government,Pro-Government,Pro-Government line,Partisan,,
KNA,St. Kitts and Nevis,KNA006,GIS (Government Information Service),gov.kn,Government Media,State-Owned,Official Government,Factual (Official),"Government, Public",en,N/A,2024-10-15,Caribbean Media Analysis,Official government information,State-Controlled,Official,Pro-Government,Official Line,Official Bulletin,,
KNA,St. Kitts and Nevis,KNA007,The Labour Spokesman,(Print/party paper),Newspaper-Legacy,Party-Affiliated (SKNLP),Pro-Government/Pro-SKNLP,Low,SKNLP Supporters,en,1957,2024-10-15,Caribbean Media Analysis,Official newspaper of St. Kitts-Nevis Labour Party,Party-Controlled,"Pro-SKNLP, Partisan",Pro-Government,Pro-SKNLP line,Party Mouthpiece,,
KNA,St. Kitts and Nevis,KNA008,Nevis Pages,nevispages.com,Digital-Native,Private/Independent,Nevis-Focused,Generally Reliable,Nevis Island,en,2010s,2024-10-15,Caribbean Media Analysis,Online news focused on Nevis,Local Focus,"Nevisian, Local",Nevis Issues,Nevis Focus,Local Digital,,
KNA,St. Kitts and Nevis,KNA009,MiyVue.com,miyvue.com,Digital-Native,Private/Independent,Nevis-Focused,Mixed,"Nevis, Youth",en,2010s,2024-10-15,Caribbean Media Analysis,Online news portal for Nevis,Youth-Focused,"Nevisian, Youth",Neutral,Neutral,Digital-First,,
KNA,St. Kitts and Nevis,KNA010,Times Caribbean,timescaribbeanonline.com,Digital-Native,Private/Regional,Regional Coverage,Mixed,"Regional, Diaspora",en,2010s,2024-10-15,Caribbean Media Analysis,Regional news covering St. Kitts-Nevis,Regional Focus,"Caribbean, Diaspora",Variable,Pro-Caribbean,Regional Digital,,
ST VINCENT AND THE GRENADES (VCT) - 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
VCT,St. Vincent and the Grenadines,VCT001,Searchlight,searchlight.vc,Newspaper-Legacy (Weekly),Private/Independent,Opposition/Critical,Generally Reliable,"National, Urban",en,1925,2024-10-15,Caribbean Media Analysis,"Oldest newspaper, often critical of government",Reformist,"Vincentian, Critical","Anti-Corruption, Investigative",Neutral,Critical,,
VCT,St. Vincent and the Grenadines,VCT002,The Vincentian,thevincentian.com,Newspaper-Legacy (Weekly),Private/Independent,Pro-Government/Pro-ULP,Mixed,"National, Pro-Government",en,1986,2024-10-15,Caribbean Media Analysis,"Weekly newspaper, generally pro-government",Pro-Business,"Vincentian, Pro-Government",Pro-Government (ULP),Pro-Government line,Partisan,,
VCT,St. Vincent and the Grenadines,VCT003,NBC Radio (National Broadcasting Corporation),nbcsvg.com,State Broadcaster,State-Owned,Pro-Government/Pro-ULP,Low,National Mass Audience,en,1970,2024-10-15,Caribbean Media Analysis,"Public broadcaster, government mouthpiece",State-Controlled,"Vincentian, Official",Pro-Government,Pro-Government line,State Propaganda,,
VCT,St. Vincent and the Grenadines,VCT004,News784,news784.com,Digital-Native,Private/Independent,Balanced/Professional,Generally Reliable,"National, Digital",en,2013,2024-10-15,Caribbean Media Analysis,"Online news portal, generally balanced",Pro-Business,"Vincentian, Professional",Balanced,Neutral,Digital-First,,
VCT,St. Vincent and the Grenadines,VCT005,GIS (Government Information Service),gov.vc,Government Media,State-Owned,Official Government,Factual (Official),"Government, Public",en,N/A,2024-10-15,Caribbean Media Analysis,Official government information,State-Controlled,Official,Pro-Government,Official Line,Official Bulletin,,
VCT,St. Vincent and the Grenadines,VCT006,We FM,wefmsvg.com,Radio-Legacy,Private/Commercial,Entertainment Focus,Mixed,"Youth, Entertainment",en,1990s,2024-10-15,Caribbean Media Analysis,"Private radio, music/entertainment focus",Commercial,"Youth, Entertainment",Apolitical,Neutral,Entertainment Focus,,
VCT,St. Vincent and the Grenadines,VCT007,Hot 97 FM,(Broadcast only),Radio-Legacy,Private/Commercial,Pro-Government,Mixed,Pro-Government Listeners,en,1990s,2024-10-15,Caribbean Media Analysis,"Private radio, government-friendly",Pro-Business,Pro-Government,Pro-Government,Pro-Government line,Partisan,,
VCT,St. Vincent and the Grenadines,VCT008,SVG TV,(Broadcast only),TV-Legacy,State-Owned,Pro-Government,Low,National Mass Audience,en,1990s,2024-10-15,Caribbean Media Analysis,"State television, limited programming",State-Controlled,"Vincentian, Official",Pro-Government,Pro-Government line,State Media,,
VCT,St. Vincent and the Grenadines,VCT009,The News,(Online/social media),Digital-Native,Private/Independent,Opposition/NDP-aligned,Mixed,"Opposition, Youth",en,2010s,2024-10-15,Caribbean Media Analysis,Online news aligned with opposition NDP,Reformist,"Opposition-Focused, Youth",Pro-Opposition (NDP),Neutral,Partisan,,
VCT,St. Vincent and the Grenadines,VCT010,Loop St. Vincent,loopsvg.com,Digital-Native,Private/Regional,Youth/Digital Focus,Generally Reliable,"Youth, Digital",en,2013,2024-10-15,Caribbean Media Analysis,"Part of Loop Caribbean network, youth-focused",Youth-Focused,"Digital, Youth",Neutral,Pro-Caribbean,Digital-First,,
TRINIDAD AND TOBAGO (TTO)- 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
TTO,Trinidad and Tobago,TTO001,Trinidad Guardian,guardian.co.tt,Newspaper-Legacy,Corporate (ANSA McAL),Centre-Right,Generally Reliable,"National, Urban",en,1917,2024-10-15,Caribbean Media Analysis,"Oldest daily newspaper, generally centre-right",Pro-Business,"Trinidadian, Mainstream",Balanced,Pro-Western,Broadsheet,,
TTO,Trinidad and Tobago,TTO002,Trinidad Express,trinidadexpress.com,Newspaper-Legacy,Corporate (One Caribbean Media),Centre/Centre-Left,Generally Reliable,"National, Urban",en,1967,2024-10-15,Caribbean Media Analysis,"Major daily, generally centre-left",Pro-Business,"Trinidadian, Mainstream",Investigative,Neutral,Broadsheet,,
TTO,Trinidad and Tobago,TTO003,Newsday,newsday.co.tt,Newspaper-Legacy,Private/Independent,Centre/Critical,Generally Reliable,"National, Urban",en,1993,2024-10-15,Caribbean Media Analysis,"Daily newspaper, often critical of government",Reformist,"Trinidadian, Critical",Anti-Corruption,Neutral,Critical,,
TTO,Trinidad and Tobago,TTO004,CNC3 Television,cnc3.co.tt,TV-Legacy,Corporate (Guardian Media),Centre-Right,Generally Reliable,National Mass Audience,en,1991,2024-10-15,Caribbean Media Analysis,"Private TV, generally centre-right",Pro-Business,"Trinidadian, Mainstream",Balanced,Neutral,Mainstream,,
TTO,Trinidad and Tobago,TTO005,TV6 (Trinidad and Tobago Television),ttt.live,State Broadcaster,State-Owned,Pro-Government,Mixed,National Mass Audience,en,1962,2024-10-15,Caribbean Media Analysis,"Public broadcaster, government-influenced",State-Controlled,"Trinidadian, Official",Pro-Government,Pro-Government line,State Media,,
TTO,Trinidad and Tobago,TTO006,i95.5 FM,i955fm.com,Radio-Legacy,Corporate (One Caribbean Media),Talk Radio/Investigative,Generally Reliable,"National, Talk Radio",en,1995,2024-10-15,Caribbean Media Analysis,"Leading talk radio, investigative",Investigative,"Trinidadian, Talk Radio",Anti-Corruption,Neutral,Talk Radio,,
TTO,Trinidad and Tobago,TTO007,Loop Trinidad & Tobago,looptt.com,Digital-Native,Private/Regional,Youth/Digital Focus,Generally Reliable,"Youth, Digital",en,2013,2024-10-15,Caribbean Media Analysis,"Part of Loop Caribbean network, youth-focused",Youth-Focused,"Digital, Youth",Neutral,Pro-Caribbean,Digital-First,,
TTO,Trinidad and Tobago,TTO008,Tobago News,tobagonews.com,Digital-Native,Private/Local,Tobago-Focused,Generally Reliable,Tobago Island,en,2010s,2024-10-15,Caribbean Media Analysis,Online news focused on Tobago,Local Focus,"Tobagonian, Local",Tobago Issues,Tobago Focus,Local Digital,,
TTO,Trinidad and Tobago,TTO009,The Bomb,thebomb.tt,Newspaper-Legacy (Tabloid),Private/Independent,Tabloid/Sensationalist,Low,"Mass Audience, Urban",en,2000s,2024-10-15,Caribbean Media Analysis,"Tabloid newspaper, sensationalist focus",Sensationalist,"Urban, Popular",Sensationalist,Sensational,Tabloid,,
TTO,Trinidad and Tobago,TTO010,TTT Live Online,tttlive.com,Digital-Native (State-affiliated),State-Linked,Pro-Government,Mixed,"National, Digital",en,2010s,2024-10-15,Caribbean Media Analysis,Online platform linked to state broadcaster,State-Controlled,"Trinidadian, Official",Pro-Government,Pro-Government line,State Digital,,
BOTSWANA(BWA)- 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
BWA,Botswana,BWA001,Mmegi Online,mmegi.bw,Newspaper-Legacy (Digital),Private/Independent,Opposition/Critical,High,"Urban, Professional","en, tn",1984,2024-10-15,Reuters Institute 2023,"Leading independent newspaper, often critical of government",Pro-Business,"Botswana, Professional","Investigative, Anti-Corruption",Pro-Democracy,Investigative,,
BWA,Botswana,BWA002,Daily News,dailynews.gov.bw,Newspaper-Legacy,State-Owned,Pro-Government,Mixed,"Government, Mass Audience","en, tn",1965,2024-10-15,African Media Analysis,"Government newspaper, official mouthpiece",State-Controlled,"Botswana, Official",Pro-Government,Pro-Government line,State Propaganda,,
BWA,Botswana,BWA003,The Botswana Gazette,gazettebw.com,Newspaper-Legacy (Weekly),Private/Independent,Opposition/Critical,Generally Reliable,"Urban, Business",en,1992,2024-10-15,African Media Analysis,"Weekly newspaper, often critical of government",Pro-Business,"Botswana, Business",Anti-Corruption,Neutral,Critical,,
BWA,Botswana,BWA004,Botswana Television (BTV),(Broadcast only),State Broadcaster,State-Owned,Pro-Government,Low,National Mass Audience,"en, tn",2000,2024-10-15,African Media Analysis,"State television, government mouthpiece",State-Controlled,"Botswana, Official",Pro-Government,Pro-Government line,State Media,,
BWA,Botswana,BWA005,Yarona FM,yaronafm.co.bw,Radio-Legacy,Private/Commercial,Youth/Entertainment Focus,Mixed,"Youth, Urban","en, tn",1999,2024-10-15,African Media Analysis,"Private youth radio, entertainment focus",Commercial,"Youth, Entertainment",Apolitical,Neutral,Entertainment Focus,,
BWA,Botswana,BWA006,The Patriot on Sunday,thepatriot.co.bw,Newspaper-Legacy (Weekly),Party-Affiliated (BDP?),Pro-Government,Low,Pro-Government Readers,en,2010s,2024-10-15,African Media Analysis,Pro-government weekly newspaper,Party-Controlled,"Pro-Government, Partisan",Pro-Government,Pro-Government line,Party Mouthpiece,,
BWA,Botswana,BWA007,RB2 (Radio Botswana 2),(Broadcast only),State Radio,State-Owned,Pro-Government,Mixed,National Mass Audience,"tn, en",1990s,2024-10-15,African Media Analysis,"State radio station, government-influenced",State-Controlled,"Botswana, Official",Pro-Government,Pro-Government line,State Propaganda,,
BWA,Botswana,BWA008,WeekendPost,weekendpost.co.bw,Newspaper-Legacy (Weekly),Private/Independent,Balanced/Variable,Generally Reliable,"National, Weekend",en,1999,2024-10-15,African Media Analysis,"Weekly newspaper, generally balanced",Pro-Business,"Botswana, Mainstream",Balanced,Neutral,Mainstream,,
BWA,Botswana,BWA009,The Voice,thevoicebw.com,Newspaper-Legacy,Private/Independent,Youth/Urban Focus,Generally Reliable,"Youth, Urban",en,1993,2024-10-15,African Media Analysis,"Youth-oriented newspaper, urban focus",Youth-Focused,"Youth, Urban",Critical of Government,Neutral,Youth-Focused,,
BWA,Botswana,BWA010,Botswana Guardian,(Part of Mmegi group),Newspaper-Legacy (Weekly),Same as Mmegi,Opposition/Critical,Generally Reliable,"Urban, Professional",en,1980s,2024-10-15,African Media Analysis,"Weekly newspaper, part of Mmegi group",Pro-Business,"Botswana, Professional",Investigative,Neutral,Investigative,,
CAMEROON (CMR)- 10 Outlets,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
CMR,Cameroon,CMR001,Cameroon Tribune,cameroon-tribune.cm,Newspaper-Legacy,State-Owned,Pro-Government,Low,"Government, Official","fr, en",1974,2024-10-15,RSF Report,"Official government newspaper, bilingual",State-Controlled,"Official, Bilingual",Pro-Government,Pro-Government line,State Propaganda,,
CMR,Cameroon,CMR002,CRTV (Cameroon Radio Television),crtv.cm,State Broadcaster,State-Owned,Pro-Government,Low,National Mass Audience,"fr, en",1986,2024-10-15,RSF Report,"Public broadcaster, government mouthpiece",State-Controlled,"Official, Bilingual",Pro-Government,Pro-Government line,State Media,,
CMR,Cameroon,CMR003,Le Messager,lemessager.net,Newspaper-Legacy,Private/Independent,Opposition/Critical,Generally Reliable,"Urban, Francophone",fr,1979,2024-10-15,RSF Report,Leading independent French-language paper,Pro-Business,"Francophone, Critical",Anti-Corruption,Neutral,Investigative,,
CMR,Cameroon,CMR004,The Post Newspaper,postnewsline.com,Newspaper-Legacy,Private/Independent,Opposition/Critical,Generally Reliable,"Urban, Anglophone",en,1997,2024-10-15,RSF Report,Leading independent English-language paper,Pro-Business,"Anglophone, Critical","Anti-Corruption, Pro-Anglophone Rights",Neutral,Investigative,,
CMR,Cameroon,CMR005,Equinoxe TV,equinoxetelevision.com,TV-Legacy,Private/Independent,Opposition-Leaning,Mixed,"Urban, Francophone",fr,2000,2024-10-15,African Media Analysis,"Private TV, often critical of government",Reformist,"Francophone, Urban",Critical of Government,Neutral,Critical,,
CMR,Cameroon,CMR006,Vision 4 TV,vision4.cm,TV-Legacy,Private/Pro-Government,Pro-Government,Mixed,"Urban, Pro-Government",fr,2000s,2024-10-15,African Media Analysis,"Private TV, pro-government",Pro-Business,Pro-Government,Pro-Government,Pro-Government line,Partisan,,
CMR,Cameroon,CMR007,Canal 2 International,canal2international.com,TV-Legacy,Private/Commercial,Entertainment Focus,Mixed,"Youth, Urban","fr, en",1996,2024-10-15,African Media Analysis,"Private TV, entertainment focus",Commercial,"Youth, Entertainment",Apolitical,Neutral,Entertainment Focus,,
